"aclass","meanval","frommodel","var"
1,0.0440028388928318,143,"visitor"
2,0.021469609918355,143,"visitor"
1,0.0434782608695652,144,"visitor"
2,0.0246137732390678,144,"visitor"
1,0.0514018691588785,145,"visitor"
2,0.0230569948186529,145,"visitor"
1,0.0431034482758621,146,"visitor"
2,0.0219614921780987,146,"visitor"
1,0.0339311682016481,147,"visitor"
2,0.0237467018469657,147,"visitor"
1,0.0356612184249629,148,"visitor"
2,0.02696017808558,148,"visitor"
1,0.0369381397418781,149,"visitor"
2,0.0202511138112596,149,"visitor"
1,0.0376749192680301,150,"visitor"
2,0.0258780036968577,150,"visitor"
1,0.0373084610259827,151,"visitor"
2,0.023950233281493,151,"visitor"
1,0.0450819672131148,152,"visitor"
2,0.0251004016064257,152,"visitor"
1,0.0523690773067332,153,"visitor"
2,0.0232498722534492,153,"visitor"
1,0.0474406991260924,154,"visitor"
2,0.0242656449553001,154,"visitor"
1,0.0335471139615195,155,"visitor"
2,0.0241725548531052,155,"visitor"
1,0.0348837209302326,156,"visitor"
2,0.0217209690893901,156,"visitor"
1,0.0446760982874162,157,"visitor"
2,0.0216424547880225,157,"visitor"
1,0.0373725934314836,158,"visitor"
2,0.0227118644067797,158,"visitor"
1,0.0363238512035011,159,"visitor"
2,0.0205676676264912,159,"visitor"
1,0.0304659498207885,160,"visitor"
2,0.0226608187134503,160,"visitor"
1,0.0359493670886076,161,"visitor"
2,0.0226194819408975,161,"visitor"
1,0.0432569974554707,162,"visitor"
2,0.0174482006543075,162,"visitor"
1,0.0378750614854894,163,"visitor"
2,0.0208721580320537,163,"visitor"
1,0.0360323886639676,164,"visitor"
2,0.0195903829029386,164,"visitor"
1,0.0386904761904762,165,"visitor"
2,0.0264589515331355,165,"visitor"
1,0.0470430107526882,166,"visitor"
2,0.0246727089627392,166,"visitor"
1,0.0330809087285771,167,"visitor"
2,0.0226551880380607,167,"visitor"
1,0.0342966020959035,168,"visitor"
2,0.0159540523292916,168,"visitor"
1,0.0549763033175355,169,"visitor"
2,0.0204862059546572,169,"visitor"
1,0.0383817427385892,170,"visitor"
2,0.0211621233859397,170,"visitor"
1,0.036816459122902,171,"visitor"
2,0.0226559776925758,171,"visitor"
1,0.0496644295302013,172,"visitor"
2,0.0241752707126668,172,"visitor"
1,0.0379071009076348,173,"visitor"
2,0.0218079493492789,173,"visitor"
1,0.0320102432778489,174,"visitor"
2,0.00986436498150432,174,"visitor"
1,0.0356617647058824,175,"visitor"
2,0.0180360721442886,175,"visitor"
1,0.0369496855345912,176,"visitor"
2,0.0179558011049724,176,"visitor"
1,0.0324652158401712,177,"visitor"
2,0.021955044432828,177,"visitor"
1,0.0309460654288241,178,"visitor"
2,0.0256723716381418,178,"visitor"
1,0.0400475812846947,179,"visitor"
2,0.0145852324521422,179,"visitor"
1,0.0340798442064265,180,"visitor"
2,0.0171253822629969,180,"visitor"
1,0.0478723404255319,181,"visitor"
2,0.0244702320887992,181,"visitor"
1,0.0414201183431953,182,"visitor"
2,0.0219092331768388,182,"visitor"
1,0.0318257956448911,183,"visitor"
2,0.0167548500881834,183,"visitor"
1,0.0363869863013699,184,"visitor"
2,0.0201680672268908,184,"visitor"
1,0.0366726296958855,185,"visitor"
2,0.0205645161290323,185,"visitor"
1,0.0317569899896445,186,"visitor"
2,0.0225398570643211,186,"visitor"
1,0.047682119205298,187,"visitor"
2,0.0244887654632669,187,"visitor"
1,0.0356612184249629,188,"visitor"
2,0.02696017808558,188,"visitor"
1,0.0337810337810338,189,"visitor"
2,0.0221336874723329,189,"visitor"
1,0.0325640214985773,190,"visitor"
2,0.0193174500965873,190,"visitor"
1,0.0382871536523929,191,"visitor"
2,0.0208714756499451,191,"visitor"
1,0.0332794830371567,192,"visitor"
2,0.0185070943861814,192,"visitor"
1,0.0356612184249629,193,"visitor"
2,0.02696017808558,193,"visitor"
1,0.0411940298507463,194,"visitor"
2,0.0210457086484709,194,"visitor"
1,0.0298664792691497,195,"visitor"
2,0.025668449197861,195,"visitor"
1,0.0310670868977938,196,"visitor"
2,0.0256513026052104,196,"visitor"
1,0.0366459627329193,197,"visitor"
2,0.0238248551191243,197,"visitor"
1,0.0366732154551408,198,"visitor"
2,0.024145500156789,198,"visitor"
1,0.035413744740533,199,"visitor"
2,0.0171673819742489,199,"visitor"
1,0.0459641255605381,200,"visitor"
2,0.0240585774058577,200,"visitor"
1,0.0362492510485321,201,"visitor"
2,0.00870827285921625,201,"visitor"
1,0.0274210343630684,202,"visitor"
2,0.0294277929155313,202,"visitor"
1,0.0326283987915408,203,"visitor"
2,0.0177809388335704,203,"visitor"
1,0.0330291177748805,204,"visitor"
2,0.0236024844720497,204,"visitor"
1,0.0472779369627507,205,"visitor"
2,0.0248880039820806,205,"visitor"
1,0.0469798657718121,206,"visitor"
2,0.0238095238095238,206,"visitor"
1,0.0389888603256213,207,"visitor"
2,0.017632241813602,207,"visitor"
1,0.0366748166259169,208,"visitor"
2,0.0190097259062776,208,"visitor"
1,0.0464285714285714,209,"visitor"
2,0.0225250278086763,209,"visitor"
1,0.0493273542600897,210,"visitor"
2,0.0232740585774059,210,"visitor"
1,0.0387374461979914,211,"visitor"
2,0.0263747200796218,211,"visitor"
1,0.0361111111111111,212,"visitor"
2,0.0157952069716776,212,"visitor"
1,0.0296803652968037,213,"visitor"
2,0.0239273927392739,213,"visitor"
1,0.0425806451612903,214,"visitor"
2,0.0253742704897234,214,"visitor"
1,0.0402227722772277,215,"visitor"
2,0.0219354838709677,215,"visitor"
1,0.0334500194476857,216,"visitor"
2,0.0219114219114219,216,"visitor"
1,0.0370987911629846,217,"visitor"
2,0.018990073370738,217,"visitor"
1,0.038781163434903,218,"visitor"
2,0.0216420474063896,218,"visitor"
1,0.0320587099266126,219,"visitor"
2,0.0235072872590503,219,"visitor"
1,0.0367727771679473,220,"visitor"
2,0.022805805114029,220,"visitor"
1,0.0291823172493499,221,"visitor"
2,0.0254980079681275,221,"visitor"
1,0.0358974358974359,222,"visitor"
2,0.0206228956228956,222,"visitor"
1,0.0336334745762712,223,"visitor"
2,0.00638297872340425,223,"visitor"
1,0.0378681626928471,224,"visitor"
2,0.0264801398950787,224,"visitor"
1,0.0384313725490196,225,"visitor"
2,0.0161588180978763,225,"visitor"
1,0.036036036036036,226,"visitor"
2,0.0269135802469136,226,"visitor"
1,0.0384428223844282,227,"visitor"
2,0.020293122886133,227,"visitor"
1,0.034699272967614,228,"visitor"
2,0.0165680473372781,228,"visitor"
1,0.0356612184249629,229,"visitor"
2,0.02696017808558,229,"visitor"
1,0.0387858347386172,230,"visitor"
2,0.0217909431392577,230,"visitor"
1,0.0356612184249629,231,"visitor"
2,0.02696017808558,231,"visitor"
1,0.0327921044253423,232,"visitor"
2,0.019047619047619,232,"visitor"
1,0.0355533299949925,233,"visitor"
2,0.0228025009194557,233,"visitor"
1,0.0472779369627507,234,"visitor"
2,0.0248880039820806,234,"visitor"
1,0.0331491712707182,235,"visitor"
2,0.0251204404679972,235,"visitor"
1,0.03515625,236,"visitor"
2,0.0178947368421053,236,"visitor"
1,0.0377821393523062,237,"visitor"
2,0.0209111277072442,237,"visitor"
1,0.0385674931129477,238,"visitor"
2,0.0235906862745098,238,"visitor"
1,0.04592186429061,239,"visitor"
2,0.0202640466687135,239,"visitor"
1,0.034468085106383,240,"visitor"
2,0.021978021978022,240,"visitor"
1,0.0342815463165573,241,"visitor"
2,0.0197568389057751,241,"visitor"
1,0.038107202680067,242,"visitor"
2,0.0180412371134021,242,"visitor"
1,0.0349832526981764,243,"visitor"
2,0.0192212912764909,243,"visitor"
1,0.0305466237942122,244,"visitor"
2,0.0255834829443447,244,"visitor"
1,0.0294573643410853,245,"visitor"
2,0.026685393258427,245,"visitor"
1,0.0401015228426396,246,"visitor"
2,0.0196649672250546,246,"visitor"
1,0.0463320463320463,247,"visitor"
2,0.0246255394770246,247,"visitor"
1,0.0339989206691851,248,"visitor"
2,0.0244498777506112,248,"visitor"
1,0.0356612184249629,249,"visitor"
2,0.02696017808558,249,"visitor"
1,0.0325047801147228,250,"visitor"
2,0.02284626368396,250,"visitor"
1,0.0347222222222222,251,"visitor"
2,0.016548463356974,251,"visitor"
1,0.0330073349633252,252,"visitor"
2,0.0229885057471264,252,"visitor"
1,0.040356394129979,253,"visitor"
2,0.0199430199430199,253,"visitor"
1,0.0339847068819031,254,"visitor"
2,0.0224386113463167,254,"visitor"
1,0.0314009661835749,255,"visitor"
2,0.0256991685563114,255,"visitor"
1,0.0362047440699126,256,"visitor"
2,0.0198875918720277,256,"visitor"
1,0.0419828022255943,257,"visitor"
2,0.018254837531946,257,"visitor"
1,0.0317340385341896,258,"visitor"
2,0.0236829386176897,258,"visitor"
1,0.0480072463768116,259,"visitor"
2,0.0221483942414175,259,"visitor"
1,0.0319696559198049,260,"visitor"
2,0.0146341463414634,260,"visitor"
1,0.0356612184249629,261,"visitor"
2,0.02696017808558,261,"visitor"
1,0.0365296803652968,262,"visitor"
2,0.0268539049026854,262,"visitor"
1,0.034982332155477,263,"visitor"
2,0.0180275715800636,263,"visitor"
1,0.0356612184249629,264,"visitor"
2,0.02696017808558,264,"visitor"
1,0.043519394512772,265,"visitor"
2,0.0237769882481552,265,"visitor"
1,0.0316671028526564,266,"visitor"
2,0.0134078212290503,266,"visitor"
1,0.033220991815118,267,"visitor"
2,0.024251610458507,267,"visitor"
1,0.036590807675145,268,"visitor"
2,0.0206060606060606,268,"visitor"
1,0.0391304347826087,269,"visitor"
2,0.0236810551558753,269,"visitor"
1,0.0305062018102581,270,"visitor"
2,0.0242354298903635,270,"visitor"
1,0.0416845724108294,271,"visitor"
2,0.015069066555044,271,"visitor"
1,0.0333333333333333,272,"visitor"
2,0.0233990147783251,272,"visitor"
1,0.0354581673306773,273,"visitor"
2,0.0199456029011786,273,"visitor"
1,0.0380787537862397,274,"visitor"
2,0.0187110187110187,274,"visitor"
1,0.0355699272433306,275,"visitor"
2,0.02007136485281,275,"visitor"
1,0.0364372469635627,276,"visitor"
2,0.0191451469278718,276,"visitor"
1,0.0364315740308267,277,"visitor"
2,0.0213592233009709,277,"visitor"
1,0.0371536523929471,278,"visitor"
2,0.0236572890025575,278,"visitor"
1,0.031893419459023,279,"visitor"
2,0.0241179097811523,279,"visitor"
1,0.0332618025751073,280,"visitor"
2,0.0208333333333333,280,"visitor"
1,0.0358208955223881,281,"visitor"
2,0.0269401878398418,281,"visitor"
1,0.0287081339712919,282,"visitor"
2,0.0266552020636285,282,"visitor"
1,0.0360493827160494,283,"visitor"
2,0.0222965440356745,283,"visitor"
1,0.0344965904532692,284,"visitor"
2,0.0211426000899685,284,"visitor"
1,0.0410041841004184,285,"visitor"
2,0.0238568588469185,285,"visitor"
1,0.0317040951122853,286,"visitor"
2,0.0219194312796209,286,"visitor"
1,0.031534263189812,287,"visitor"
2,0.0204513399153738,287,"visitor"
1,0.0404077175100109,288,"visitor"
2,0.0111731843575419,288,"visitor"
1,0.0475663716814159,289,"visitor"
2,0.0236096537250787,289,"visitor"
1,0.0417910447761194,290,"visitor"
2,0.0228080568720379,290,"visitor"
1,0.0407239819004525,291,"visitor"
2,0.0243699806147881,291,"visitor"
1,0.0361757105943152,292,"visitor"
2,0.0255977496483826,292,"visitor"
1,0.0406342913776016,293,"visitor"
2,0.0248179120582681,293,"visitor"
1,0.0357262103505843,294,"visitor"
2,0.0151074956420686,294,"visitor"
1,0.0308855972265994,295,"visitor"
2,0.0226830848995463,295,"visitor"
1,0.0401159980666989,296,"visitor"
2,0.0188893086513034,296,"visitor"
1,0.0297923563045441,297,"visitor"
2,0.0244077530509691,297,"visitor"
1,0.0349312523225567,298,"visitor"
2,0.0192592592592593,298,"visitor"
1,0.0381231671554252,299,"visitor"
2,0.026524541398116,299,"visitor"
1,0.042830540037244,300,"visitor"
2,0.0263220866235942,300,"visitor"
1,0.993670886075949,1,"engflu"
2,0.968883205456096,1,"engflu"
1,0.994500161759948,2,"engflu"
2,0.956307692307692,2,"engflu"
1,0.992608695652174,3,"engflu"
2,0.970612582781457,3,"engflu"
1,0.987356321839081,4,"engflu"
2,0.979979199167967,4,"engflu"
1,0.994308075418001,5,"engflu"
2,0.962204724409449,5,"engflu"
1,0.986402966625464,6,"engflu"
2,0.980291783977476,6,"engflu"
1,0.993607670795046,7,"engflu"
2,0.967464979665612,7,"engflu"
1,0.994914638576099,8,"engflu"
2,0.962302598064187,8,"engflu"
1,0.993539124192391,9,"engflu"
2,0.963730569948187,9,"engflu"
1,0.983655274888559,10,"engflu"
2,0.980954736581746,10,"engflu"
1,0.983655274888559,11,"engflu"
2,0.980954736581746,11,"engflu"
1,0.994399185336049,12,"engflu"
2,0.972020348837209,12,"engflu"
1,0.993563958165728,13,"engflu"
2,0.967713004484305,13,"engflu"
1,0.984104046242775,14,"engflu"
2,0.980864811133201,14,"engflu"
1,0.992813918305598,15,"engflu"
2,0.966698841698842,15,"engflu"
1,0.993766696349065,16,"engflu"
2,0.970040485829959,16,"engflu"
1,0.992975734355045,17,"engflu"
2,0.975555555555556,17,"engflu"
1,0.983870967741935,18,"engflu"
2,0.980912245909767,18,"engflu"
1,0.993011065812464,19,"engflu"
2,0.974658219406469,19,"engflu"
1,0.994854202401372,20,"engflu"
2,0.968120805369127,20,"engflu"
1,0.983655274888559,21,"engflu"
2,0.980954736581746,21,"engflu"
1,0.98377581120944,22,"engflu"
2,0.980931154036652,22,"engflu"
1,0.993506493506494,23,"engflu"
2,0.969659185369909,23,"engflu"
1,0.983679525222552,24,"engflu"
2,0.980950024740228,24,"engflu"
1,0.995036101083033,25,"engflu"
2,0.9692,25,"engflu"
1,0.983703703703704,26,"engflu"
2,0.980945310566691,26,"engflu"
1,0.983606557377049,27,"engflu"
2,0.980964153275649,27,"engflu"
1,0.984397163120567,28,"engflu"
2,0.980802792321117,28,"engflu"
1,0.994241842610365,29,"engflu"
2,0.97112462006079,29,"engflu"
1,0.993399339933993,30,"engflu"
2,0.964806435394671,30,"engflu"
1,0.993964541682384,31,"engflu"
2,0.965133171912833,31,"engflu"
1,0.992286115007013,32,"engflu"
2,0.976595744680851,32,"engflu"
1,0.993158953722334,33,"engflu"
2,0.968175705961452,33,"engflu"
1,0.99338061465721,34,"engflu"
2,0.971549404075356,34,"engflu"
1,0.992944496707432,35,"engflu"
2,0.971814671814672,35,"engflu"
1,0.992989690721649,36,"engflu"
2,0.969009166302924,36,"engflu"
1,0.992833876221498,37,"engflu"
2,0.975793775542282,37,"engflu"
1,0.993004115226337,38,"engflu"
2,0.968941382327209,38,"engflu"
1,0.984,39,"engflu"
2,0.980933757027622,39,"engflu"
1,0.994155154091392,40,"engflu"
2,0.972829922371207,40,"engflu"
1,0.993592310772928,41,"engflu"
2,0.967552951780081,41,"engflu"
1,0.993734939759036,42,"engflu"
2,0.971601666035593,42,"engflu"
1,0.994996426018585,43,"engflu"
2,0.961418143899896,43,"engflu"
1,0.991042345276873,44,"engflu"
2,0.977924311926605,44,"engflu"
1,0.989483747609943,45,"engflu"
2,0.979019073569482,45,"engflu"
1,0.983655274888559,46,"engflu"
2,0.980954736581746,46,"engflu"
1,0.991641337386018,47,"engflu"
2,0.977352941176471,47,"engflu"
1,0.992577319587629,48,"engflu"
2,0.969445656918376,48,"engflu"
1,0.995454545454545,49,"engflu"
2,0.966463414634146,49,"engflu"
1,0.992971887550201,50,"engflu"
2,0.972834067547724,50,"engflu"
1,0.987368421052632,51,"engflu"
2,0.979819437068508,51,"engflu"
1,0.988384371700106,52,"engflu"
2,0.979570177765986,52,"engflu"
1,0.99373795761079,53,"engflu"
2,0.971590909090909,53,"engflu"
1,0.991276171485543,54,"engflu"
2,0.924715909090909,54,"engflu"
1,0.99338146811071,55,"engflu"
2,0.974787164374591,55,"engflu"
1,0.993613138686131,56,"engflu"
2,0.97068145800317,56,"engflu"
1,0.994329688132847,57,"engflu"
2,0.967067200712061,57,"engflu"
1,0.983630952380952,58,"engflu"
2,0.980959446092977,58,"engflu"
1,0.992226972405752,59,"engflu"
2,0.968268782081195,59,"engflu"
1,0.992669253988788,60,"engflu"
2,0.970379641218189,60,"engflu"
1,0.99517087667162,61,"engflu"
2,0.962944664031621,61,"engflu"
1,0.984240687679083,62,"engflu"
2,0.980836236933798,62,"engflu"
1,0.992468619246862,63,"engflu"
2,0.94606542882405,63,"engflu"
1,0.994697304463102,64,"engflu"
2,0.969017529555646,64,"engflu"
1,0.985175202156334,65,"engflu"
2,0.980624056366382,65,"engflu"
1,0.983751846381093,66,"engflu"
2,0.980935875216638,66,"engflu"
1,0.993730407523511,67,"engflu"
2,0.970197341925091,67,"engflu"
1,0.991339107261826,68,"engflu"
2,0.976671850699845,68,"engflu"
1,0.991951710261569,69,"engflu"
2,0.976434108527132,69,"engflu"
1,0.983655274888559,70,"engflu"
2,0.980954736581746,70,"engflu"
1,0.983655274888559,71,"engflu"
2,0.980954736581746,71,"engflu"
1,0.990057995028997,72,"engflu"
2,0.978341407808492,72,"engflu"
1,0.991911021233569,73,"engflu"
2,0.978535014757177,73,"engflu"
1,0.984972677595628,74,"engflu"
2,0.980672690763052,74,"engflu"
1,0.98982398239824,75,"engflu"
2,0.952777777777778,75,"engflu"
1,0.986216216216216,76,"engflu"
2,0.963582677165354,76,"engflu"
1,0.983655274888559,77,"engflu"
2,0.980954736581746,77,"engflu"
1,0.992491467576792,78,"engflu"
2,0.976314980006152,78,"engflu"
1,0.990566037735849,79,"engflu"
2,0.977932636469222,79,"engflu"
1,0.994314143567875,80,"engflu"
2,0.962145110410095,80,"engflu"
1,0.993605509099852,81,"engflu"
2,0.972046216921357,81,"engflu"
1,0.983655274888559,82,"engflu"
2,0.980954736581746,82,"engflu"
1,0.994305738063951,83,"engflu"
2,0.969173859432799,83,"engflu"
1,0.983630952380952,84,"engflu"
2,0.980959446092977,84,"engflu"
1,0.98745724059293,85,"engflu"
2,0.979942693409742,85,"engflu"
1,0.994350282485876,86,"engflu"
2,0.964580300824842,86,"engflu"
1,0.984679665738162,87,"engflu"
2,0.980740370185093,87,"engflu"
1,0.994762439206884,88,"engflu"
2,0.963778756730299,88,"engflu"
1,0.993636972538513,89,"engflu"
2,0.960115606936416,89,"engflu"
1,0.993662864385298,90,"engflu"
2,0.956410256410256,90,"engflu"
1,0.983655274888559,91,"engflu"
2,0.980954736581746,91,"engflu"
1,0.993674525589419,92,"engflu"
2,0.974135035270406,92,"engflu"
1,0.988445378151261,93,"engflu"
2,0.979543039319873,93,"engflu"
1,0.992689129052765,94,"engflu"
2,0.95859872611465,94,"engflu"
1,0.994,95,"engflu"
2,0.972017673048601,95,"engflu"
1,0.992455020313407,96,"engflu"
2,0.97494153023722,96,"engflu"
1,0.993536472760849,97,"engflu"
2,0.970980392156863,97,"engflu"
1,0.993571428571429,98,"engflu"
2,0.963465553235908,98,"engflu"
1,0.993264481365065,99,"engflu"
2,0.970670952189634,99,"engflu"
1,0.993680884676145,100,"engflu"
2,0.967032967032967,100,"engflu"
1,0.994822229892993,101,"engflu"
2,0.959868059373282,101,"engflu"
1,0.993836671802773,102,"engflu"
2,0.966037735849057,102,"engflu"
1,0.991503823279524,103,"engflu"
2,0.951054852320675,103,"engflu"
1,0.983655274888559,104,"engflu"
2,0.980954736581746,104,"engflu"
1,0.993441358024691,105,"engflu"
2,0.966572504708098,105,"engflu"
1,0.994014962593516,106,"engflu"
2,0.971966064182958,106,"engflu"
1,0.993076162215628,107,"engflu"
2,0.960190136660725,107,"engflu"
1,0.99359316604378,108,"engflu"
2,0.973267674991206,108,"engflu"
1,0.993710691823899,109,"engflu"
2,0.972934472934473,109,"engflu"
1,0.993037974683544,110,"engflu"
2,0.975446428571429,110,"engflu"
1,0.981866666666667,111,"engflu"
2,0.979296066252588,111,"engflu"
1,0.993793103448276,112,"engflu"
2,0.975811390079608,112,"engflu"
1,0.992975061468212,113,"engflu"
2,0.963616907437132,113,"engflu"
1,0.990017211703959,114,"engflu"
2,0.967421314191055,114,"engflu"
1,0.993405275779377,115,"engflu"
2,0.974737532808399,115,"engflu"
1,0.993692022263451,116,"engflu"
2,0.964868876793667,116,"engflu"
1,0.99002493765586,117,"engflu"
2,0.9795605518651,117,"engflu"
1,0.994526171741362,118,"engflu"
2,0.959843837144451,118,"engflu"
1,0.985054347826087,119,"engflu"
2,0.980653266331658,119,"engflu"
1,0.993589743589744,120,"engflu"
2,0.960616438356164,120,"engflu"
1,0.993890798014509,121,"engflu"
2,0.965665236051502,121,"engflu"
1,0.992295214922952,122,"engflu"
2,0.969333333333333,122,"engflu"
1,0.991145218417946,123,"engflu"
2,0.975843812045003,123,"engflu"
1,0.989829646580219,124,"engflu"
2,0.938697318007663,124,"engflu"
1,0.993336506425512,125,"engflu"
2,0.9717017208413,125,"engflu"
1,0.993141289437586,126,"engflu"
2,0.962222222222222,126,"engflu"
1,0.983655274888559,127,"engflu"
2,0.980954736581746,127,"engflu"
1,0.993202416918429,128,"engflu"
2,0.96615087040619,128,"engflu"
1,0.983630952380952,129,"engflu"
2,0.980959446092977,129,"engflu"
1,0.991825613079019,130,"engflu"
2,0.972155926809865,130,"engflu"
1,0.99396621078037,131,"engflu"
2,0.967264573991031,131,"engflu"
1,0.985195154777927,132,"engflu"
2,0.980619179461364,132,"engflu"
1,0.991674991674992,133,"engflu"
2,0.963222416812609,133,"engflu"
1,0.992877492877493,134,"engflu"
2,0.972030651340996,134,"engflu"
1,0.994117647058824,135,"engflu"
2,0.968321917808219,135,"engflu"
1,0.986232790988736,136,"engflu"
2,0.980342098544805,136,"engflu"
1,0.990222705051602,137,"engflu"
2,0.949709864603482,137,"engflu"
1,0.993452791178498,138,"engflu"
2,0.961962513781698,138,"engflu"
1,0.988412514484357,139,"engflu"
2,0.979756034259019,139,"engflu"
1,0.993862341078474,140,"engflu"
2,0.969609856262834,140,"engflu"
1,0.993231810490694,141,"engflu"
2,0.974176010873259,141,"engflu"
1,0.992231638418079,142,"engflu"
2,0.976666666666667,142,"engflu"
1,0.992193044712562,143,"engflu"
2,0.976716056849108,143,"engflu"
1,0.987736900780379,144,"engflu"
2,0.979837653836083,144,"engflu"
1,0.98714953271028,145,"engflu"
2,0.980051813471503,145,"engflu"
1,0.992097701149425,146,"engflu"
2,0.976835138387485,146,"engflu"
1,0.99321376635967,147,"engflu"
2,0.972107048624199,147,"engflu"
1,0.983655274888559,148,"engflu"
2,0.980954736581746,148,"engflu"
1,0.993769470404984,149,"engflu"
2,0.970028351559336,149,"engflu"
1,0.988159311087191,150,"engflu"
2,0.979667282809612,150,"engflu"
1,0.992005329780147,151,"engflu"
2,0.976360808709176,151,"engflu"
1,0.984972677595628,152,"engflu"
2,0.980672690763052,152,"engflu"
1,0.986284289276808,153,"engflu"
2,0.980327031170158,153,"engflu"
1,0.986267166042447,154,"engflu"
2,0.980332056194125,154,"engflu"
1,0.993586581154415,155,"engflu"
2,0.972108590554109,155,"engflu"
1,0.993970714900947,156,"engflu"
2,0.969089390142022,156,"engflu"
1,0.991064780342517,157,"engflu"
2,0.977468129261785,157,"engflu"
1,0.993204983012458,158,"engflu"
2,0.974237288135593,158,"engflu"
1,0.992122538293217,159,"engflu"
2,0.971205265322912,159,"engflu"
1,0.995519713261649,160,"engflu"
2,0.946637426900585,160,"engflu"
1,0.994430379746835,161,"engflu"
2,0.971908062750821,161,"engflu"
1,0.992875318066158,162,"engflu"
2,0.973100690657943,162,"engflu"
1,0.994589276930644,163,"engflu"
2,0.971300782705926,163,"engflu"
1,0.994331983805668,164,"engflu"
2,0.967052537845058,164,"engflu"
1,0.983630952380952,165,"engflu"
2,0.980959446092977,165,"engflu"
1,0.985215053763441,166,"engflu"
2,0.980614300100705,166,"engflu"
1,0.994021522518932,167,"engflu"
2,0.966923425464431,167,"engflu"
1,0.992060971737059,168,"engflu"
2,0.959795788130185,168,"engflu"
1,0.98957345971564,169,"engflu"
2,0.978967495219885,169,"engflu"
1,0.992219917012448,170,"engflu"
2,0.973816355810617,170,"engflu"
1,0.993502977801841,171,"engflu"
2,0.973509933774834,171,"engflu"
1,0.985234899328859,172,"engflu"
2,0.980609418282548,172,"engflu"
1,0.99359316604378,173,"engflu"
2,0.973267674991206,173,"engflu"
1,0.989500640204866,174,"engflu"
2,0.942046855733662,174,"engflu"
1,0.993382352941176,175,"engflu"
2,0.964929859719439,175,"engflu"
1,0.993710691823899,176,"engflu"
2,0.966850828729282,176,"engflu"
1,0.994291830181948,177,"engflu"
2,0.962362780972295,177,"engflu"
1,0.994252873563218,178,"engflu"
2,0.969437652811736,178,"engflu"
1,0.992466296590008,179,"engflu"
2,0.968550592525068,179,"engflu"
1,0.992859461213892,180,"engflu"
2,0.959633027522936,180,"engflu"
1,0.985372340425532,181,"engflu"
2,0.980575176589304,181,"engflu"
1,0.990795529257068,182,"engflu"
2,0.976838810641628,182,"engflu"
1,0.993858179787828,183,"engflu"
2,0.941798941798942,183,"engflu"
1,0.994434931506849,184,"engflu"
2,0.968487394957983,184,"engflu"
1,0.992397137745975,185,"engflu"
2,0.971370967741935,185,"engflu"
1,0.994477045219192,186,"engflu"
2,0.960417811984607,186,"engflu"
1,0.985430463576159,187,"engflu"
2,0.980560464529159,187,"engflu"
1,0.983655274888559,188,"engflu"
2,0.980954736581746,188,"engflu"
1,0.994301994301994,189,"engflu"
2,0.967242142540947,189,"engflu"
1,0.992728422383813,190,"engflu"
2,0.958145524790728,190,"engflu"
1,0.993954659949622,191,"engflu"
2,0.972171365800073,191,"engflu"
1,0.993537964458804,192,"engflu"
2,0.958050586057989,192,"engflu"
1,0.983655274888559,193,"engflu"
2,0.980954736581746,193,"engflu"
1,0.993432835820895,194,"engflu"
2,0.974679381782308,194,"engflu"
1,0.994378074490513,195,"engflu"
2,0.961497326203209,195,"engflu"
1,0.994146780729401,196,"engflu"
2,0.969939879759519,196,"engflu"
1,0.993167701863354,197,"engflu"
2,0.975209272376046,197,"engflu"
1,0.992796332678454,198,"engflu"
2,0.975854499843211,198,"engflu"
1,0.994389901823282,199,"engflu"
2,0.96137339055794,199,"engflu"
1,0.987668161434978,200,"engflu"
2,0.979864016736402,200,"engflu"
1,0.990113840623128,201,"engflu"
2,0.960087082728592,201,"engflu"
1,0.994099271086428,202,"engflu"
2,0.961307901907357,202,"engflu"
1,0.986404833836858,203,"engflu"
2,0.969416785206259,203,"engflu"
1,0.993915688830943,204,"engflu"
2,0.96935817805383,204,"engflu"
1,0.984240687679083,205,"engflu"
2,0.980836236933798,205,"engflu"
1,0.987695749440716,206,"engflu"
2,0.97985347985348,206,"engflu"
1,0.993144815766924,207,"engflu"
2,0.969773299748111,207,"engflu"
1,0.994295028524857,208,"engflu"
2,0.967285587975243,208,"engflu"
1,0.990178571428571,209,"engflu"
2,0.978587319243604,209,"engflu"
1,0.987668161434978,210,"engflu"
2,0.979864016736402,210,"engflu"
1,0.984218077474892,211,"engflu"
2,0.98084100522518,211,"engflu"
1,0.991319444444444,212,"engflu"
2,0.965686274509804,212,"engflu"
1,0.992865296803653,213,"engflu"
2,0.948019801980198,213,"engflu"
1,0.985806451612903,214,"engflu"
2,0.980461811722913,214,"engflu"
1,0.992574257425743,215,"engflu"
2,0.975483870967742,215,"engflu"
1,0.990276157137301,216,"engflu"
2,0.970629370629371,216,"engflu"
1,0.994581075448103,217,"engflu"
2,0.967630556754424,217,"engflu"
1,0.993351800554017,218,"engflu"
2,0.97389213328753,218,"engflu"
1,0.994206257242178,219,"engflu"
2,0.965679360601787,219,"engflu"
1,0.993413830954994,220,"engflu"
2,0.973738769868694,220,"engflu"
1,0.993354521814504,221,"engflu"
2,0.948207171314741,221,"engflu"
1,0.994871794871795,222,"engflu"
2,0.968013468013468,222,"engflu"
1,0.992055084745763,223,"engflu"
2,0.938297872340425,223,"engflu"
