realDep,routes,match,nTrans,wk,iv,wt,nwk,tiv,id,ntiv,aux,ov,tt,cost,tway,summer,realtime,HHcomp,oppo,male,female,white,visitor,engflu,age,income,disability,nonbinary,duration,dayofweek_Friday,dayofweek_Saturday,dayofweek_Sunday,dayofweek_Weekday,plan_couldhave,plan_known,plan_nonweb,plan_web,access_bike,access_drive,access_walk,egress_bike,egress_drive,egress_walk,worktype_fullO,worktype_fullT,worktype_partialT,worktype_unemp,worktype_unfixed,stu_K12,stu_full,stu_no,stu_part,choicerider_choicerider,choicerider_dependent,choicerider_potentially,purpose_HBEd,purpose_HBO,purpose_HBSh,purpose_HBSo,purpose_HBW,purpose_NHB
884.0,901_7,0.0,1.0,6.58,-26.0,6.42,0.0,16.0,131858,10.0,6.58,13.0,39.0,42.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.5623294596535805,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
872.0,71,0.0,0.0,8.0,-5.0,6.0,0.0,0.0,131865,5.0,8.0,14.0,19.0,19.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,0.0,0.0,0,2.297783037432784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
861.0,902,1.0,0.0,10.0,-6.0,6.0,0.0,6.0,131865,0.0,10.0,16.0,22.0,22.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,0.0,0.0,0,2.297783037432784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846.0,67_68,0.0,1.0,6.36,-29.0,11.64,9.0,0.0,131868,29.0,15.36,27.0,56.0,59.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,20.0,0.0,0,-1.3237964293979505,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
860.0,902_68,1.0,1.0,21.0,-25.0,7.0,9.0,10.0,131868,15.0,30.0,37.0,62.0,65.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,20.0,0.0,0,-1.3237964293979505,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
838.0,21,1.0,0.0,4.0,-16.0,7.0,0.0,0.0,131871,16.0,4.0,11.0,27.0,27.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,7.5,0.0,0,0.033333333333333215,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
856.0,902,0.0,0.0,20.0,-8.0,6.0,0.0,8.0,131871,0.0,20.0,26.0,34.0,34.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,7.5,0.0,0,0.033333333333333215,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
931.0,17_5,1.0,1.0,7.12,-29.0,10.88,0.0,0.0,131872,29.0,7.12,18.0,47.0,50.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0,2.653912412785809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
925.0,6_94_923,0.0,2.0,13.36,-24.0,0.64,0.0,6.0,131872,18.0,13.36,14.0,38.0,44.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0,2.653912412785809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
844.0,94_68,1.0,1.0,9.62,-52.0,14.38,0.0,0.0,131876,52.0,9.62,24.0,76.0,79.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,47.5,0.0,1,-9.066666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
870.0,901_94_71_68,0.0,3.0,23.6,-43.0,13.4,0.0,2.0,131876,41.0,23.6,37.0,80.0,89.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,47.5,0.0,1,-9.066666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
722.0,5,1.0,0.0,25.0,-20.0,5.0,0.0,0.0,131877,20.0,25.0,30.0,50.0,50.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,2.6211938856271564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
722.0,923,0.0,0.0,14.0,-17.0,5.0,0.0,17.0,131877,0.0,14.0,19.0,36.0,36.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,2.6211938856271564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
843.0,94,0.0,0.0,10.0,-14.0,11.0,0.0,0.0,131897,14.0,10.0,21.0,35.0,35.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,3.3208709353374646,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
889.0,902,1.0,0.0,10.0,-34.0,6.0,0.0,34.0,131897,0.0,10.0,16.0,50.0,50.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,3.3208709353374646,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
808.0,94,0.0,0.0,16.0,-20.0,11.0,0.0,0.0,131900,20.0,16.0,27.0,47.0,47.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,30.0,0.0,0,-7.466666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
868.0,901_902,1.0,1.0,6.1,-47.0,8.899999999999977,0.0,47.0,131900,0.0,6.1,14.999999999999977,61.99999999999998,64.99999999999997,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,30.0,0.0,0,-7.466666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
872.0,21_7,1.0,1.0,18.12,-40.0,8.88,0.0,0.0,131903,40.0,18.12,27.0,67.0,70.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,30.0,47.5,0.0,1,6.466666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
837.0,921_901,0.0,1.0,12.96,-30.0,6.04,0.0,30.0,131903,0.0,12.96,19.0,49.0,52.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,30.0,47.5,0.0,1,6.466666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
846.0,63,0.0,0.0,4.0,-2.0,6.0,0.0,0.0,131910,2.0,4.0,10.0,12.0,12.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,60.0,20.0,1.0,0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
855.0,902,1.0,0.0,5.0,-3.0,6.0,0.0,3.0,131910,0.0,5.0,11.0,14.0,14.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,60.0,20.0,1.0,0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
809.0,6_5,1.0,1.0,12.12,-48.0,11.879999999999995,0.0,0.0,131911,48.0,12.12,23.999999999999993,72.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,20.0,0.0,0,0.3546308985601423,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823.0,6_923,0.0,1.0,13.12,-48.0,14.879999999999995,0.0,16.0,131911,32.0,13.12,27.999999999999993,76.0,79.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,20.0,0.0,0,0.3546308985601423,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1141.0,2,0.0,0.0,9.0,-10.0,6.0,0.0,0.0,131912,10.0,9.0,15.0,25.0,25.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,30.0,0.0,0,-5.550000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1173.0,902,1.0,0.0,16.0,-4.0,4.0,0.0,4.0,131912,0.0,16.0,20.0,24.0,24.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,30.0,0.0,0,-5.550000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
844.0,21_465,0.0,1.0,6.54,-22.0,6.46,0.0,0.0,131915,22.0,6.54,13.0,35.0,38.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,30.0,0.0,0,6.583333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
865.0,21_904,1.0,1.0,6.58,-24.0,6.42,0.0,6.0,131915,18.0,6.58,13.0,37.0,40.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,30.0,0.0,0,6.583333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896.0,3,0.0,0.0,1.0,-4.0,8.0,0.0,0.0,131918,4.0,1.0,9.0,13.0,13.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,7.5,1.0,0,1.542371323906887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
901.0,902,1.0,0.0,7.0,-2.0,6.0,0.0,2.0,131918,0.0,7.0,13.0,15.0,15.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,7.5,1.0,0,1.542371323906887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
898.0,5,1.0,0.0,7.0,-16.0,5.0,0.0,0.0,131929,16.0,7.0,12.0,28.0,28.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,16.5,30.0,0.0,0,6.033333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
896.0,32_923,0.0,1.0,11.58,-13.0,7.42,0.0,10.0,131929,3.0,11.58,19.0,32.0,35.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,16.5,30.0,0.0,0,6.033333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909.0,94,1.0,0.0,6.0,-8.0,8.0,5.0,0.0,131930,8.0,11.0,19.0,27.0,27.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,40.0,30.0,1.0,0,-3.1500000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899.0,902_21,0.0,1.0,3.96,-9.0,6.04,5.0,7.0,131930,2.0,8.96,15.0,24.0,27.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,40.0,30.0,1.0,0,-3.1500000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909.0,21,1.0,0.0,4.0,-53.0,6.0,0.0,0.0,131936,53.0,4.0,10.0,63.0,63.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,20.0,0.0,0,-5.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
923.0,902_21,0.0,1.0,3.96,-39.0,6.04,0.0,17.0,131936,22.0,3.96,10.0,49.0,52.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,20.0,0.0,0,-5.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900.0,5,1.0,0.0,24.0,-12.0,5.0,0.0,0.0,131938,12.0,24.0,29.0,41.0,41.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.5,0.0,0.0,0,3.636158964923278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
900.0,923_22,0.0,1.0,21.42,-15.0,6.58,0.0,10.0,131938,5.0,21.42,28.0,43.0,46.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.5,0.0,0.0,0,3.636158964923278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
899.0,5_18,1.0,1.0,13.44,-45.0,11.56,0.0,0.0,131947,45.0,13.44,25.0,70.0,73.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,47.5,0.0,0,2.662726200397355,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
908.0,923_18,0.0,1.0,13.44,-42.0,5.56,0.0,31.0,131947,11.0,13.44,19.0,61.0,64.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,47.5,0.0,0,2.662726200397355,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
901.0,5_94,0.0,1.0,12.44,-13.0,5.56,0.0,0.0,131949,13.0,12.44,18.0,31.0,34.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70.0,20.0,1.0,0,0.4040284098451139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
930.0,902,1.0,0.0,20.0,-18.0,6.0,0.0,18.0,131949,0.0,20.0,26.0,44.0,44.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70.0,20.0,1.0,0,0.4040284098451139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
899.0,5,1.0,0.0,25.0,-32.0,10.0,0.0,0.0,131954,32.0,25.0,35.0,67.0,67.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,-1.9833333333333325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
908.0,923_18,0.0,1.0,10.44,-38.0,5.56,0.0,31.0,131954,7.0,10.44,16.0,54.0,57.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,-1.9833333333333325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
898.0,61,1.0,0.0,6.0,-36.0,11.0,0.0,0.0,131957,36.0,6.0,17.0,53.0,53.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,1.0,0,-4.966666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
902.0,3_921,0.0,1.0,25.64,-20.0,9.36,0.0,3.0,131957,17.0,25.64,35.0,55.0,58.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,1.0,0,-4.966666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
892.0,94,0.0,0.0,15.0,-16.0,9.0,0.0,0.0,131962,16.0,15.0,24.0,40.0,40.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,-0.2396957960493454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
899.0,902,1.0,0.0,18.0,-21.0,6.0,0.0,21.0,131962,0.0,18.0,24.0,45.0,45.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,-0.2396957960493454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
922.0,123,0.0,0.0,7.0,-4.0,5.0,0.0,0.0,131963,4.0,7.0,12.0,16.0,16.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,47.5,0.0,0,1.8166666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
911.0,902,1.0,0.0,7.0,-4.0,6.0,0.0,4.0,131963,0.0,7.0,13.0,17.0,17.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,47.5,0.0,0,1.8166666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
872.0,3,0.0,0.0,14.0,-25.0,10.0,0.0,0.0,131965,25.0,14.0,24.0,49.0,49.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,1.0,0,4.714532299803228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
888.0,921_902,1.0,1.0,16.24,-25.0,7.76,0.0,25.0,131965,0.0,16.24,24.0,49.0,52.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,1.0,0,4.714532299803228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
894.0,21_63_94,0.0,2.0,14.52,-31.0,8.48,0.0,0.0,131967,31.0,14.52,23.0,54.0,60.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,20.0,0.0,0,2.5028396860258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900.0,902,1.0,0.0,10.0,-26.0,6.0,0.0,26.0,131967,0.0,10.0,16.0,42.0,42.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,20.0,0.0,0,2.5028396860258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
904.0,63,0.0,0.0,6.0,-36.0,6.0,0.0,0.0,131971,36.0,6.0,12.0,48.0,48.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,70.0,0.0,0,3.583333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
895.0,902,1.0,0.0,10.0,-26.0,6.0,0.0,26.0,131971,0.0,10.0,16.0,42.0,42.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,70.0,0.0,0,3.583333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
