realDep,routes,match,nTrans,wk,iv,wt,nwk,tiv,id,ntiv,aux,ov,tt,cost,tway,matchiv,matchaux,compProp,PS
393,21_63,1,1,11.0,40,9.0,0,0,177573,40,11.0,20.0,60.0,70.0,0,40,11.0,1.1864406779661016,0.021542
381,17,0,0,15.0,12,6.0,0,0,177578,12,15.0,21.0,33.0,33.0,0,13,12.0,1.0,0.107318
359,10,1,0,12.0,13,10.0,0,0,177578,13,12.0,22.0,35.0,35.0,0,13,12.0,1.0606060606060606,0.123862
367,923_10,0,1,6.7,14,6.3,0,1,177578,13,6.7,13.0,27.0,37.0,1,13,12.0,1.121212121212121,0.000434
388,11_10,0,1,12.0,14,7.0,0,0,177578,14,12.0,19.0,33.0,43.0,0,13,12.0,1.303030303030303,0.123862
361,902,0,0,2.0,18,6.0,0,18,177579,0,2.0,8.0,26.0,26.0,1,22,0.0,1.0,0.0
362,21,1,0,0.0,22,7.0,0,0,177579,22,0.0,7.0,29.0,29.0,0,22,0.0,1.1153846153846154,0.0
455,74_902,1,1,8.12,40,10.88,0,14,177596,26,8.12,19.0,59.0,69.0,1,40,8.12,1.0,0.02718
449,74_54_902,0,2,8.66,39,10.34,0,14,177596,25,8.66,19.0,58.0,78.0,1,40,8.12,1.1304347826086956,0.030137
427,74_21,0,1,13.36,45,10.64,0,0,177596,45,13.36,24.0,69.0,79.0,0,40,8.12,1.144927536231884,0.019802
434,74_63_21,0,2,4.0,45,13.0,0,0,177596,45,4.0,17.0,62.0,82.0,0,40,8.12,1.1884057971014492,0.019523
467,74_63_902,0,2,10.92,39,12.08,0,14,177596,25,10.92,23.0,62.0,82.0,1,40,8.12,1.1884057971014492,0.0
416,902_71,1,1,5.0,43,7.0,0,17,177599,26,5.0,12.0,55.0,65.0,1,43,5.0,1.0,0.01612
416,902_68_71,0,2,5.0,39,11.0,0,17,177599,22,5.0,16.0,55.0,75.0,1,43,5.0,1.1538461538461537,0.019804
420,71,1,0,15.0,26,13.0,0,0,177603,26,15.0,28.0,54.0,54.0,0,26,15.0,1.0,0.044323
433,902_68_71,0,2,5.0,25,11.0,0,2,177603,23,5.0,16.0,41.0,61.0,1,26,15.0,1.1296296296296295,0.051417
422,68_71,0,1,11.0,27,14.0,0,0,177603,27,11.0,25.0,52.0,62.0,0,26,15.0,1.1481481481481481,0.042009
421,3_71,0,1,18.94,23,11.06,0,0,177603,23,18.94,30.0,53.0,63.0,0,26,15.0,1.1666666666666667,0.045973
429,3_68_71,0,2,4.52,23,17.48,0,0,177603,23,4.52,22.0,45.0,65.0,0,26,15.0,1.2037037037037037,0.050346
480,21,0,0,10.0,10,6.0,0,0,177617,10,10.0,16.0,26.0,26.0,0,10,12.0,1.0,0.0
489,902,1,0,12.0,10,6.0,0,10,177617,0,12.0,18.0,28.0,28.0,1,10,12.0,1.0769230769230769,0.0
498,18,1,0,6.0,15,11.0,0,0,177619,15,6.0,17.0,32.0,32.0,0,15,6.0,1.0,0.0
485,904,0,0,24.0,11,6.0,0,11,177619,0,24.0,30.0,41.0,41.0,1,15,6.0,1.28125,0.0
492,901,0,0,8.0,8,6.0,0,8,177624,0,8.0,14.0,22.0,22.0,1,13,5.0,1.0,0.0
482,14,1,0,5.0,13,13.0,0,0,177624,13,5.0,18.0,31.0,31.0,0,13,5.0,1.4090909090909092,0.0
503,9,0,0,9.0,11,12.0,0,0,177624,11,9.0,21.0,32.0,32.0,0,13,5.0,1.4545454545454546,0.0
503,902,1,0,25.0,9,6.0,0,9,177626,0,25.0,31.0,40.0,40.0,1,9,25.0,1.0,0.274565
479,21_902,0,1,12.82,15,6.18,0,11,177626,4,12.82,19.0,34.0,44.0,1,9,25.0,1.1,0.109783
490,921_902,0,1,16.28,14,7.72,0,14,177626,0,16.28,24.0,38.0,48.0,1,9,25.0,1.2,0.01746
569,74,1,0,6.0,9,13.0,0,0,177634,9,6.0,19.0,28.0,28.0,0,9,6.0,1.0,0.053467
539,921,0,0,17.0,8,6.0,0,8,177634,0,17.0,23.0,31.0,31.0,1,9,6.0,1.1071428571428572,0.173737
569,921_74,0,1,8.72,10,7.28,0,8,177634,2,8.72,16.0,26.0,36.0,1,9,6.0,1.2857142857142858,0.007666
568,23_74,0,1,3.0,10,16.0,0,0,177634,10,3.0,19.0,29.0,39.0,0,9,6.0,1.3928571428571428,0.049511
550,22,1,0,5.0,13,13.0,0,0,177650,13,5.0,18.0,31.0,31.0,0,13,5.0,1.0,0.005231
553,5_22,0,1,10.0,12,6.0,0,0,177650,12,10.0,16.0,28.0,38.0,0,13,5.0,1.2258064516129032,0.091551
541,3,0,0,22.0,7,10.0,0,0,177650,7,22.0,32.0,39.0,39.0,0,13,5.0,1.2580645161290323,0.0
549,923_22,0,1,17.0,9,6.0,0,1,177650,8,17.0,23.0,32.0,42.0,1,13,5.0,1.3548387096774193,0.122068
554,71_902_65,0,2,10.56,35,12.44,0,5,177657,30,10.56,23.0,58.0,78.0,1,32,12.46,1.0,0.0
554,71_3_921,0,2,6.64,46,7.36,0,7,177657,39,6.64,14.0,60.0,80.0,1,32,12.46,1.0256410256410255,0.0
567,71_902_921,1,2,12.46,32,17.54,0,23,177657,9,12.46,30.0,62.0,82.0,1,32,12.46,1.0512820512820513,0.023948
543,21,1,0,0.0,16,7.0,0,0,177663,16,0.0,7.0,23.0,23.0,0,16,0.0,1.0,0.036487
543,63,0,0,11.0,13,6.0,0,0,177663,13,11.0,17.0,30.0,30.0,0,16,0.0,1.3043478260869565,0.002407
536,902,0,0,16.0,12,6.0,0,12,177663,0,16.0,22.0,34.0,34.0,1,16,0.0,1.4782608695652173,0.0
595,5,0,0,9.0,14,8.0,0,0,177672,14,9.0,17.0,31.0,31.0,0,16,10.0,1.0,0.0
605,14,1,0,10.0,16,8.0,0,0,177672,16,10.0,18.0,34.0,34.0,0,16,10.0,1.096774193548387,0.0
603,904_21,0,1,6.48,13,6.52,0,7,177672,6,6.48,13.0,26.0,36.0,1,16,10.0,1.1612903225806452,0.0
634,901_21,0,1,1.84,17,8.16,0,9,177672,8,1.84,10.0,27.0,37.0,1,16,10.0,1.1935483870967742,0.0
602,21,1,0,4.0,2,7.0,0,0,177677,2,4.0,11.0,13.0,13.0,0,2,4.0,1.0,0.0
597,902,0,0,8.0,2,6.0,0,2,177677,0,8.0,14.0,16.0,16.0,1,2,4.0,1.2307692307692308,0.0
601,22,1,0,4.0,23,8.0,0,0,177678,23,4.0,12.0,35.0,35.0,0,23,4.0,1.0,1e-06
609,5,0,0,10.0,22,8.0,0,0,177678,22,10.0,18.0,40.0,40.0,0,23,4.0,1.1428571428571428,3.7e-05
608,923,0,0,23.0,21,5.0,0,21,177678,0,23.0,28.0,49.0,49.0,1,23,4.0,1.4,2e-06
614,10_5,1,1,13.9,56,5.1,0,0,177688,56,13.9,19.0,75.0,85.0,0,56,13.9,1.0,0.009902
644,10_923_5,0,2,12.9,56,7.1,0,1,177688,55,12.9,20.0,76.0,96.0,1,56,13.9,1.1294117647058823,0.009629
726,902,0,0,7.0,7,6.0,0,7,177739,0,7.0,13.0,20.0,20.0,1,10,4.0,1.0,0.0
722,22,1,0,4.0,10,13.0,0,0,177739,10,4.0,17.0,27.0,27.0,0,10,4.0,1.35,0.0
717,902,0,0,8.0,3,6.0,0,3,177740,0,8.0,14.0,17.0,17.0,1,3,8.0,1.0,0.0
720,63,0,0,8.0,3,6.0,0,0,177740,3,8.0,14.0,17.0,17.0,0,3,8.0,1.0,0.274565
761,74,0,0,4.0,6,8.0,0,0,177740,6,4.0,12.0,18.0,18.0,0,3,8.0,1.0588235294117647,0.036616
731,21,1,0,8.0,3,8.0,0,0,177740,3,8.0,16.0,19.0,19.0,0,3,8.0,1.1176470588235294,0.274565
780,902,1,0,14.0,3,6.0,0,3,177743,0,14.0,20.0,23.0,23.0,1,3,14.0,1.0,0.333738
776,901,0,0,14.0,3,6.0,0,3,177743,0,14.0,20.0,23.0,23.0,1,3,14.0,1.0,0.333738
780,923,0,0,15.0,4,5.0,0,4,177743,0,15.0,20.0,24.0,24.0,1,3,14.0,1.0434782608695652,0.0
783,14,0,0,13.0,4,8.0,0,0,177743,4,13.0,21.0,25.0,25.0,0,3,14.0,1.0869565217391304,0.230147
781,94,0,0,13.0,5,11.0,0,0,177743,5,13.0,24.0,29.0,29.0,0,3,14.0,1.2608695652173914,0.230147
733,902,1,0,11.0,11,6.0,0,11,177745,0,11.0,17.0,28.0,28.0,1,11,11.0,1.0,0.219718
745,87_902,0,1,2.98,13,12.02,0,11,177745,2,2.98,15.0,28.0,38.0,1,11,11.0,1.3571428571428572,0.132321
718,63_902,0,1,10.98,11,9.02,0,11,177745,0,10.98,20.0,31.0,41.0,1,11,11.0,1.4642857142857142,0.150341
774,74,1,0,3.0,29,8.0,0,0,177767,29,3.0,11.0,40.0,40.0,0,29,3.0,1.0,0.0
788,63_921,0,1,4.66,31,8.34,0,3,177767,28,4.66,13.0,44.0,54.0,1,29,3.0,1.35,2.4e-05
791,902,1,0,11.0,7,6.0,0,7,177798,0,11.0,17.0,24.0,24.0,1,7,11.0,1.0,0.0
805,67,0,0,11.0,13,11.0,0,0,177798,13,11.0,22.0,35.0,35.0,0,7,11.0,1.4583333333333333,0.0
782,921,1,0,14.0,30,6.0,0,30,177803,0,14.0,20.0,50.0,50.0,1,30,14.0,1.0,0.040773
790,74_921,0,1,14.0,31,9.0,0,28,177803,3,14.0,23.0,54.0,64.0,1,30,14.0,1.28,0.040773
839,902,1,0,6.0,4,6.0,0,4,177804,0,6.0,12.0,16.0,16.0,1,4,6.0,1.0,0.0
857,121,0,0,14.0,2,2.0,0,0,177804,2,14.0,16.0,18.0,18.0,0,4,6.0,1.125,0.0
843,6,0,0,6.0,4,11.0,0,0,177804,4,6.0,17.0,21.0,21.0,0,4,6.0,1.3125,0.0
834,32_65,0,1,7.22,48,15.78,0,0,177820,48,7.22,23.0,71.0,81.0,0,53,16.88,1.0,0.0
858,10_902,1,1,16.88,53,8.12,0,37,177820,16,16.88,25.0,78.0,88.0,1,53,16.88,1.0864197530864197,0.0
845,902,1,0,8.0,14,6.0,0,14,177833,0,8.0,14.0,28.0,28.0,1,14,8.0,1.0,0.0
835,465,0,0,10.0,15,11.0,0,0,177833,15,10.0,21.0,36.0,36.0,0,14,8.0,1.2857142857142858,0.0
847,698,0,0,13.0,12,11.0,0,0,177833,12,13.0,24.0,36.0,36.0,0,14,8.0,1.2857142857142858,0.138537
855,2_698,0,1,11.0,10,7.0,0,0,177833,10,11.0,18.0,28.0,38.0,0,14,8.0,1.3571428571428572,0.119372
840,902,1,0,17.0,4,6.0,0,4,177839,0,17.0,23.0,27.0,27.0,1,4,17.0,1.0,0.333738
864,901,0,0,17.0,4,6.0,0,4,177839,0,17.0,23.0,27.0,27.0,1,4,17.0,1.0,0.333738
844,698,0,0,15.0,2,11.0,0,0,177839,2,15.0,26.0,28.0,28.0,0,4,17.0,1.037037037037037,0.0
838,123_465,0,1,4.22,11,7.78,0,0,177839,11,4.22,12.0,23.0,33.0,0,4,17.0,1.2222222222222223,0.0
1179,902,1,0,22.0,41,6.0,0,41,177842,0,22.0,28.0,69.0,69.0,1,41,22.0,1.0,0.052315
1177,923_902,0,1,20.96,43,7.04,0,43,177842,0,20.96,28.0,71.0,81.0,1,41,22.0,1.173913043478261,0.047766
1156,901_902,0,1,22.0,41,9.0,0,41,177842,0,22.0,31.0,72.0,82.0,1,41,22.0,1.1884057971014492,0.052315
845,902,1,0,8.0,14,6.0,0,14,177843,0,8.0,14.0,28.0,28.0,1,14,8.0,1.0,0.0
835,465,0,0,10.0,15,11.0,0,0,177843,15,10.0,21.0,36.0,36.0,0,14,8.0,1.2857142857142858,0.0
847,698,0,0,13.0,12,11.0,0,0,177843,12,13.0,24.0,36.0,36.0,0,14,8.0,1.2857142857142858,0.138537
855,2_698,0,1,11.0,10,7.0,0,0,177843,10,11.0,18.0,28.0,38.0,0,14,8.0,1.3571428571428572,0.119372
968,21,0,0,4.0,11,6.0,0,0,177851,11,4.0,10.0,21.0,21.0,0,5,15.0,1.0,0.0
972,902,1,0,15.0,5,6.0,0,5,177851,0,15.0,21.0,26.0,26.0,1,5,15.0,1.2380952380952381,0.0
845,902,1,0,8.0,14,6.0,0,14,177852,0,8.0,14.0,28.0,28.0,1,14,8.0,1.0,0.0
835,465,0,0,10.0,15,11.0,0,0,177852,15,10.0,21.0,36.0,36.0,0,14,8.0,1.2857142857142858,0.0
847,698,0,0,13.0,12,11.0,0,0,177852,12,13.0,24.0,36.0,36.0,0,14,8.0,1.2857142857142858,0.138537
855,2_698,0,1,11.0,10,7.0,0,0,177852,10,11.0,18.0,28.0,38.0,0,14,8.0,1.3571428571428572,0.119372
904,9,0,0,21.0,14,11.0,0,0,177863,14,21.0,32.0,46.0,46.0,0,14,20.2,1.0,0.0
908,7,0,0,23.0,12,11.0,0,0,177863,12,23.0,34.0,46.0,46.0,0,14,20.2,1.0,0.0
902,901_23,0,1,19.34,12,7.66,0,6,177863,6,19.34,27.0,39.0,49.0,1,14,20.2,1.065217391304348,0.005776
907,902_901,1,1,20.2,14,9.8,0,14,177863,0,20.2,30.0,44.0,54.0,1,14,20.2,1.173913043478261,0.012208
929,22,0,0,13.0,16,1.0,0,0,177864,16,13.0,14.0,30.0,30.0,0,11,17.0,1.0,0.0
937,902,1,0,17.0,11,6.0,0,11,177864,0,17.0,23.0,34.0,34.0,1,11,17.0,1.1333333333333333,0.0
911,774,0,0,17.0,13,6.0,0,0,177864,13,17.0,23.0,36.0,36.0,0,11,17.0,1.2,0.000951
913,698,0,0,21.0,10,6.0,0,0,177864,10,21.0,27.0,37.0,37.0,0,11,17.0,1.2333333333333334,0.115614
914,902,1,0,13.0,12,6.0,0,12,177867,0,13.0,19.0,31.0,31.0,1,12,13.0,1.0,0.0
892,94,0,0,28.0,8,9.0,0,0,177867,8,28.0,37.0,45.0,45.0,0,12,13.0,1.4516129032258065,0.0
896,902,1,0,16.0,23,6.0,0,23,177872,0,16.0,22.0,45.0,45.0,1,23,16.0,1.0,0.063013
916,67,0,0,6.0,33,11.0,0,0,177872,33,6.0,17.0,50.0,50.0,0,23,16.0,1.1111111111111112,0.013591
910,121_902,0,1,16.56,25,4.44,0,23,177872,2,16.56,21.0,46.0,56.0,1,23,16.0,1.2444444444444445,0.053301
918,7_67,0,1,4.0,33,11.0,0,0,177872,33,4.0,15.0,48.0,58.0,0,23,16.0,1.288888888888889,0.01333
937,902,1,0,9.0,11,6.0,0,11,177881,0,9.0,15.0,26.0,26.0,1,11,9.0,1.0,0.0
913,698,0,0,17.0,6,6.0,0,0,177881,6,17.0,23.0,29.0,29.0,0,11,9.0,1.1153846153846154,0.013538
911,774,0,0,16.0,8,6.0,0,0,177881,8,16.0,22.0,30.0,30.0,0,11,9.0,1.1538461538461537,0.046029
958,63_30_17,0,2,14.4,52,13.6,0,0,177977,52,14.4,28.0,80.0,100.0,0,56,13.38,1.0,0.017724
973,63_87_32,0,2,9.5,61,12.5,0,0,177977,61,9.5,22.0,83.0,103.0,0,56,13.38,1.03,0.000176
973,63_902_11,1,2,13.38,56,13.62,0,16,177977,40,13.38,27.0,83.0,103.0,1,56,13.38,1.03,0.022719
972,21_902_11,0,2,24.66,53,6.34,0,23,177977,30,24.66,31.0,84.0,104.0,1,56,13.38,1.04,0.016906
966,122,0,0,7.0,3,6.0,0,0,177981,3,7.0,13.0,16.0,16.0,0,2,13.0,1.0,0.0
975,902,1,0,13.0,2,6.0,0,2,177981,0,13.0,19.0,21.0,21.0,1,2,13.0,1.3125,0.0
983,121,0,0,14.0,2,6.0,0,0,177981,2,14.0,20.0,22.0,22.0,0,2,13.0,1.375,0.0
989,3,0,0,9.0,7,7.0,0,0,177981,7,9.0,16.0,23.0,23.0,0,2,13.0,1.4375,0.0
1035,902,1,0,12.0,16,6.0,0,16,177983,0,12.0,18.0,34.0,34.0,1,16,12.0,1.0,0.0
1052,21,0,0,14.0,14,7.0,0,0,177983,14,14.0,21.0,35.0,35.0,0,16,12.0,1.0294117647058822,0.0
1022,122,0,0,7.0,3,5.0,0,0,177984,3,7.0,12.0,15.0,15.0,0,2,13.0,1.0,0.0
1040,123,0,0,9.0,3,5.0,0,0,177984,3,9.0,14.0,17.0,17.0,0,2,13.0,1.1333333333333333,0.0
1023,3,0,0,9.0,7,3.0,0,0,177984,7,9.0,12.0,19.0,19.0,0,2,13.0,1.2666666666666666,0.0
1016,902,1,0,13.0,2,6.0,0,2,177984,0,13.0,19.0,21.0,21.0,1,2,13.0,1.4,0.0
1044,902,1,0,22.0,17,6.0,0,17,177993,0,22.0,28.0,45.0,45.0,1,17,22.0,1.0,0.099021
1056,3,0,0,13.0,25,11.0,0,0,177993,25,13.0,24.0,49.0,49.0,0,17,22.0,1.0888888888888888,0.0
1057,921_902,0,1,7.24,23,16.76,0,23,177993,0,7.24,24.0,47.0,57.0,1,17,22.0,1.2666666666666666,0.062609
1031,902,1,0,11.0,2,6.0,0,2,177997,0,11.0,17.0,19.0,19.0,1,2,11.0,1.0,0.0
1027,121,0,0,13.0,5,2.0,0,0,177997,5,13.0,15.0,20.0,20.0,0,2,11.0,1.0526315789473684,0.333738
1022,122,0,0,11.0,4,5.0,0,0,177997,4,11.0,16.0,20.0,20.0,0,2,11.0,1.0526315789473684,0.0
1040,123,0,0,13.0,3,5.0,0,0,177997,3,13.0,18.0,21.0,21.0,0,2,11.0,1.105263157894737,0.333738
1031,902,1,0,9.0,2,6.0,0,2,178000,0,9.0,15.0,17.0,17.0,1,2,9.0,1.0,0.0
1027,121,0,0,14.0,2,2.0,0,0,178000,2,14.0,16.0,18.0,18.0,0,2,9.0,1.0588235294117647,0.51986
1022,122,0,0,10.0,4,5.0,0,0,178000,4,10.0,15.0,19.0,19.0,0,2,9.0,1.1176470588235294,0.0
1040,123,0,0,12.0,3,5.0,0,0,178000,3,12.0,17.0,20.0,20.0,0,2,9.0,1.1764705882352942,0.102688
1030,65,0,0,25.0,13,10.0,0,0,178008,13,25.0,35.0,48.0,48.0,0,19,16.64,1.0,0.068663
1045,921_61,1,1,16.64,19,9.36,0,5,178008,14,16.64,26.0,45.0,55.0,1,19,16.64,1.1458333333333333,0.0
1031,264_65,0,1,21.22,14,11.78,0,0,178008,14,21.22,33.0,47.0,57.0,0,19,16.64,1.1875,0.061034
1026,32_65,0,1,23.22,15,13.78,0,0,178008,15,23.22,37.0,52.0,62.0,0,19,16.64,1.2916666666666667,0.057822
1057,122,0,0,12.0,1,5.0,0,0,178011,1,12.0,17.0,18.0,18.0,0,2,16.0,1.0,0.162757
1015,2,0,0,11.0,3,6.0,0,0,178011,3,11.0,17.0,20.0,20.0,0,2,16.0,1.1111111111111112,0.088537
1028,121,0,0,16.0,3,2.0,0,0,178011,3,16.0,18.0,21.0,21.0,0,2,16.0,1.1666666666666667,0.0
1026,6,0,0,7.0,5,11.0,0,0,178011,5,7.0,18.0,23.0,23.0,0,2,16.0,1.2777777777777777,0.221183
1044,902,1,0,16.0,2,6.0,0,2,178011,0,16.0,22.0,24.0,24.0,1,2,16.0,1.3333333333333333,0.0
1022,122,0,0,7.0,3,5.0,0,0,178020,3,7.0,12.0,15.0,15.0,0,2,13.0,1.0,0.0
1040,123,0,0,9.0,3,5.0,0,0,178020,3,9.0,14.0,17.0,17.0,0,2,13.0,1.1333333333333333,0.0
1023,3,0,0,9.0,7,3.0,0,0,178020,7,9.0,12.0,19.0,19.0,0,2,13.0,1.2666666666666666,0.0
1016,902,1,0,13.0,2,6.0,0,2,178020,0,13.0,19.0,21.0,21.0,1,2,13.0,1.4,0.0
1016,901_921,1,1,10.96,24,8.04,0,24,178021,0,10.96,19.0,43.0,53.0,1,24,10.96,1.0,0.002888
1031,901_46_921,0,2,10.54,24,8.46,0,18,178021,6,10.54,19.0,43.0,63.0,1,24,10.96,1.1886792452830188,0.002027
1077,123,0,0,7.0,6,5.0,0,0,178023,6,7.0,12.0,18.0,18.0,0,3,10.0,1.0,0.0
1087,465,0,0,8.0,3,8.0,0,0,178023,3,8.0,16.0,19.0,19.0,0,3,10.0,1.0555555555555556,0.0
1085,902,1,0,10.0,3,6.0,0,3,178023,0,10.0,16.0,19.0,19.0,1,3,10.0,1.0555555555555556,0.0
1086,94,0,0,19.0,16,11.0,0,0,178024,16,19.0,30.0,46.0,46.0,0,21,22.0,1.0,0.156944
1095,6_94,0,1,7.72,23,6.28,0,0,178024,23,7.72,14.0,37.0,47.0,0,21,22.0,1.0217391304347827,0.006504
1103,902,1,0,22.0,21,6.0,0,21,178024,0,22.0,28.0,49.0,49.0,1,21,22.0,1.065217391304348,0.0
1117,14_94,0,1,19.0,15,12.0,0,0,178024,15,19.0,31.0,46.0,56.0,0,21,22.0,1.2173913043478262,0.156944
1096,724_923_5,0,2,15.54,46,17.46,0,2,178025,44,15.54,33.0,79.0,99.0,1,52,27.64,1.0,0.009902
1107,724_5,1,1,27.64,52,13.36,0,0,178025,52,27.64,41.0,93.0,103.0,0,52,27.64,1.0404040404040404,0.008774
1055,10_61_921,1,2,8.6,26,12.4,0,5,178030,21,8.6,21.0,47.0,67.0,1,26,8.6,1.0,0.019804
1045,61_921,0,1,20.64,22,14.36,0,5,178030,17,20.64,35.0,57.0,67.0,1,26,8.6,1.0,0.023105
1040,30_67,0,1,7.5,35,17.5,0,0,178030,35,7.5,25.0,60.0,70.0,0,26,8.6,1.044776119402985,0.016504
1070,10_902,0,1,14.88,35,11.12,0,21,178030,14,14.88,26.0,61.0,71.0,1,26,8.6,1.0597014925373134,3e-06
1040,30_902,0,1,19.76,30,11.24,0,7,178030,23,19.76,31.0,61.0,71.0,1,26,8.6,1.0597014925373134,0.024755
1036,94_63,0,1,6.52,38,8.48,0,0,178033,38,6.52,15.0,53.0,63.0,0,40,6.96,1.0,0.0
1038,902_63,1,1,6.96,40,14.04,0,20,178033,20,6.96,21.0,61.0,71.0,1,40,6.96,1.126984126984127,0.0
1126,2,0,0,6.0,4,6.0,0,0,178055,4,6.0,12.0,16.0,16.0,0,3,9.0,1.0,0.0
1115,902,1,0,9.0,3,6.0,0,3,178055,0,9.0,15.0,18.0,18.0,1,3,9.0,1.125,0.0
1087,465,0,0,6.0,6,8.0,0,0,178055,6,6.0,14.0,20.0,20.0,0,3,9.0,1.25,0.0
1126,2,0,0,6.0,4,6.0,0,0,178057,4,6.0,12.0,16.0,16.0,0,3,9.0,1.0,0.0
1115,902,1,0,9.0,3,6.0,0,3,178057,0,9.0,15.0,18.0,18.0,1,3,9.0,1.125,0.0
1087,465,0,0,6.0,6,8.0,0,0,178057,6,6.0,14.0,20.0,20.0,0,3,9.0,1.25,0.0
1174,902,1,0,7.0,4,4.0,0,4,178059,0,7.0,11.0,15.0,15.0,1,4,7.0,1.0,0.0
1158,6,0,0,5.0,5,10.0,0,0,178059,5,5.0,15.0,20.0,20.0,0,4,7.0,1.3333333333333333,0.0
1138,724_22,1,1,8.92,39,11.08,0,0,178061,39,8.92,20.0,59.0,69.0,0,39,8.92,1.0,0.013863
1144,716_14,0,1,8.24,37,16.76,0,0,178061,37,8.24,25.0,62.0,72.0,0,39,8.92,1.0434782608695652,9.4e-05
1138,724_923_30,0,2,8.9,35,19.1,0,16,178061,19,8.9,28.0,63.0,83.0,1,39,8.92,1.2028985507246377,8e-06
1124,723_22,0,1,19.88,35,18.12,0,0,178061,35,19.88,38.0,73.0,83.0,0,39,8.92,1.2028985507246377,0.000366
